NUTS 3 CODE,LAU CODE,LAU NAME NATIONAL,LAU NAME LATIN,CHANGE (Y/N),POPULATION,TOTAL AREA (km2),DEGURBA,DEG change compared to last year,COASTAL AREA (yes/no),COAST change compared to last year,CITY_ID,CITY_ID change compared to last year,CITY_NAME,GREATER_CITY_ID,GREATER_CITY_ID change compared to last year,GREATER_CITY_NAME,FUA_ID,FUA_ID change compared to last year,FUA_NAME
DE21K,09187117,"Bad Aibling, St","Bad Aibling, St",no,,,,,,,,,,,,,,,
DE21K,09187118,Bernau a.Chiemsee,Bernau a.Chiemsee,no,,,,,,,,,,,,,,,
DE21K,09187120,Brannenburg,Brannenburg,no,,,,,,,,,,,,,,,
DE21K,09187121,Breitbrunn a.Chiemsee,Breitbrunn a.Chiemsee,no,,,,,,,,,,,,,,,
DE21K,09187122,"Bruckmühl, M","Bruckmühl, M",no,,,,,,,,,,,,,,,
DE21K,09187123,Chiemsee,Chiemsee,no,,,,,,,,,,,,,,,
DE21K,09187124,Edling,Edling,no,,,,,,,,,,,,,,,
DE21K,09187125,Eggstätt,Eggstätt,no,,,,,,,,,,,,,,,
DE21K,09187126,Eiselfing,Eiselfing,no,,,,,,,,,,,,,,,
DE21K,09187128,"Bad Endorf, M","Bad Endorf, M",no,,,,,,,,,,,,,,,
DE21K,09187129,Bad Feilnbach,Bad Feilnbach,no,,,,,,,,,,,,,,,
DE21K,09187130,Feldkirchen-Westerham,Feldkirchen-Westerham,no,,,,,,,,,,,,,,,
DE21K,09187131,Flintsbach a.Inn,Flintsbach a.Inn,no,,,,,,,,,,,,,,,
DE21K,09187132,Frasdorf,Frasdorf,no,,,,,,,,,,,,,,,
DE21K,09187134,Griesstätt,Griesstätt,no,,,,,,,,,,,,,,,
DE21K,09187137,Großkarolinenfeld,Großkarolinenfeld,no,,,,,,,,,,,,,,,
DE21K,09187138,Gstadt a.Chiemsee,Gstadt a.Chiemsee,no,,,,,,,,,,,,,,,
DE21K,09187139,Halfing,Halfing,no,,,,,,,,,,,,,,,
DE21K,09187142,Schechen,Schechen,no,,,,,,,,,,,,,,,
DE21K,09187145,Höslwang,Höslwang,no,,,,,,,,,,,,,,,
DE21K,09187148,Kiefersfelden,Kiefersfelden,no,,,,,,,,,,,,,,,
DE21K,09187150,"Kolbermoor, St","Kolbermoor, St",no,,,,,,,,,,,,,,,
DE21K,09187154,"Neubeuern, M","Neubeuern, M",no,,,,,,,,,,,,,,,
DE21K,09187156,Nußdorf a.Inn,Nußdorf a.Inn,no,,,,,,,,,,,,,,,
DE21K,09187157,Oberaudorf,Oberaudorf,no,,,,,,,,,,,,,,,
DE21K,09187159,Pfaffing,Pfaffing,no,,,,,,,,,,,,,,,
DE21K,09187162,"Prien a.Chiemsee, M","Prien a.Chiemsee, M",no,,,,,,,,,,,,,,,
DE21K,09187163,Prutting,Prutting,no,,,,,,,,,,,,,,,
DE21K,09187164,Ramerberg,Ramerberg,no,,,,,,,,,,,,,,,
DE21K,09187165,Raubling,Raubling,no,,,,,,,,,,,,,,,
DE21K,09187167,Riedering,Riedering,no,,,,,,,,,,,,,,,
DE21K,09187168,Rimsting,Rimsting,no,,,,,,,,,,,,,,,
DE21K,09187169,Rohrdorf,Rohrdorf,no,,,,,,,,,,,,,,,
DE21K,09187170,Rott a.Inn,Rott a.Inn,no,,,,,,,,,,,,,,,
DE21K,09187172,Samerberg,Samerberg,no,,,,,,,,,,,,,,,
DE21K,09187173,Schonstett,Schonstett,no,,,,,,,,,,,,,,,
DE21K,09187174,Söchtenau,Söchtenau,no,,,,,,,,,,,,,,,
DE21K,09187176,Soyen,Soyen,no,,,,,,,,,,,,,,,
DE21K,09187177,Stephanskirchen,Stephanskirchen,no,,,,,,,,,,,,,,,
DE21K,09187179,Tuntenhausen,Tuntenhausen,no,,,,,,,,,,,,,,,
DE21K,09187181,Vogtareuth,Vogtareuth,no,,,,,,,,,,,,,,,
DE21K,09187182,"Wasserburg a.Inn, St","Wasserburg a.Inn, St",no,,,,,,,,,,,,,,,
DE21K,09187186,Albaching,Albaching,no,,,,,,,,,,,,,,,
DE21K,09187444,Gdefr. Geb. (Lkr Rosenheim),Gdefr. Geb. (Lkr Rosenheim),no,,,,,,,,,,,,,,,
DE21L,09188113,Berg,Berg,no,,,,,,,,,,,,,,,
DE21L,09188117,Andechs,Andechs,no,,,,,,,,,,,,,,,
DE21L,09188118,Feldafing,Feldafing,no,,,,,,,,,,,,,,,
DE21L,09188120,Gauting,Gauting,no,,,,,,,,,,,,,,,
DE21L,09188121,Gilching,Gilching,no,,,,,,,,,,,,,,,
DE21L,09188124,Herrsching a.Ammersee,Herrsching a.Ammersee,no,,,,,,,,,,,,,,,
DE21L,09188126,Inning a.Ammersee,Inning a.Ammersee,no,,,,,,,,,,,,,,,
DE21L,09188127,Krailling,Krailling,no,,,,,,,,,,,,,,,
DE21L,09188132,Seefeld,Seefeld,no,,,,,,,,,,,,,,,
DE21L,09188137,Pöcking,Pöcking,no,,,,,,,,,,,,,,,
DE21L,09188139,"Starnberg, St","Starnberg, St",no,,,,,,,,,,,,,,,
DE21L,09188141,Tutzing,Tutzing,no,,,,,,,,,,,,,,,
DE21L,09188144,Weßling,Weßling,no,,,,,,,,,,,,,,,
DE21L,09188145,Wörthsee,Wörthsee,no,,,,,,,,,,,,,,,
DE21L,09188444,Gdefr. Geb. (Lkr Starnberg),Gdefr. Geb. (Lkr Starnberg),no,,,,,,,,,,,,,,,
DE21M,09189111,Altenmarkt a.d.Alz,Altenmarkt a.d.Alz,no,,,,,,,,,,,,,,,
DE21M,09189113,Bergen,Bergen,no,,,,,,,,,,,,,,,
DE21M,09189114,Chieming,Chieming,no,,,,,,,,,,,,,,,
DE21M,09189115,Engelsberg,Engelsberg,no,,,,,,,,,,,,,,,
DE21M,09189118,Fridolfing,Fridolfing,no,,,,,,,,,,,,,,,
DE21M,09189119,Grabenstätt,Grabenstätt,no,,,,,,,,,,,,,,,
DE21M,09189120,"Grassau, M","Grassau, M",no,,,,,,,,,,,,,,,
DE21M,09189124,Inzell,Inzell,no,,,,,,,,,,,,,,,
DE21M,09189126,Kienberg,Kienberg,no,,,,,,,,,,,,,,,
DE21M,09189127,Kirchanschöring,Kirchanschöring,no,,,,,,,,,,,,,,,
DE21M,09189129,Marquartstein,Marquartstein,no,,,,,,,,,,,,,,,
DE21M,09189130,Nußdorf,Nußdorf,no,,,,,,,,,,,,,,,
DE21M,09189133,Obing,Obing,no,,,,,,,,,,,,,,,
DE21M,09189134,Palling,Palling,no,,,,,,,,,,,,,,,
DE21M,09189135,Petting,Petting,no,,,,,,,,,,,,,,,
DE21M,09189137,Pittenhart,Pittenhart,no,,,,,,,,,,,,,,,
DE21M,09189139,Reit im Winkl,Reit im Winkl,no,,,,,,,,,,,,,,,
DE21M,09189140,Ruhpolding,Ruhpolding,no,,,,,,,,,,,,,,,
DE21M,09189141,Schleching,Schleching,no,,,,,,,,,,,,,,,
DE21M,09189142,Schnaitsee,Schnaitsee,no,,,,,,,,,,,,,,,
DE21M,09189143,Seeon-Seebruck,Seeon-Seebruck,no,,,,,,,,,,,,,,,
DE21M,09189145,Siegsdorf,Siegsdorf,no,,,,,,,,,,,,,,,
DE21M,09189146,Staudach-Egerndach,Staudach-Egerndach,no,,,,,,,,,,,,,,,
DE21M,09189148,Surberg,Surberg,no,,,,,,,,,,,,,,,
DE21M,09189149,Tacherting,Tacherting,no,,,,,,,,,,,,,,,
DE21M,09189150,Taching a.See,Taching a.See,no,,,,,,,,,,,,,,,
DE21M,09189152,"Tittmoning, St","Tittmoning, St",no,,,,,,,,,,,,,,,
DE21M,09189154,"Traunreut, St","Traunreut, St",no,,,,,,,,,,,,,,,
DE21M,09189155,"Traunstein, GKSt","Traunstein, GKSt",no,,,,,,,,,,,,,,,
DE21M,09189157,"Trostberg, St","Trostberg, St",no,,,,,,,,,,,,,,,
DE21M,09189159,Übersee,Übersee,no,,,,,,,,,,,,,,,
DE21M,09189160,Unterwössen,Unterwössen,no,,,,,,,,,,,,,,,
DE21M,09189161,Vachendorf,Vachendorf,no,,,,,,,,,,,,,,,
DE21M,09189162,"Waging a.See, M","Waging a.See, M",no,,,,,,,,,,,,,,,
DE21M,09189165,Wonneberg,Wonneberg,no,,,,,,,,,,,,,,,
DE21M,09189444,Gdefr. Geb. (Lkr Traunstein),Gdefr. Geb. (Lkr Traunstein),no,,,,,,,,,,,,,,,
DE21N,09190111,Altenstadt,Altenstadt,no,,,,,,,,,,,,,,,
DE21N,09190113,Antdorf,Antdorf,no,,,,,,,,,,,,,,,
DE21N,09190114,Bernbeuren,Bernbeuren,no,,,,,,,,,,,,,,,
DE21N,09190115,Bernried am Starnberger See,Bernried am Starnberger See,no,,,,,,,,,,,,,,,
DE21N,09190117,Böbing,Böbing,no,,,,,,,,,,,,,,,
DE21N,09190118,Burggen,Burggen,no,,,,,,,,,,,,,,,
DE21N,09190120,Eberfing,Eberfing,no,,,,,,,,,,,,,,,
DE21N,09190121,Eglfing,Eglfing,no,,,,,,,,,,,,,,,
DE21N,09190126,Habach,Habach,no,,,,,,,,,,,,,,,
DE21N,09190129,Hohenfurch,Hohenfurch,no,,,,,,,,,,,,,,,
DE21N,09190130,Hohenpeißenberg,Hohenpeißenberg,no,,,,,,,,,,,,,,,
DE21N,09190131,Huglfing,Huglfing,no,,,,,,,,,,,,,,,
DE21N,09190132,Iffeldorf,Iffeldorf,no,,,,,,,,,,,,,,,
DE21N,09190133,Ingenried,Ingenried,no,,,,,,,,,,,,,,,
DE21N,09190135,Oberhausen,Oberhausen,no,,,,,,,,,,,,,,,
DE21N,09190136,Obersöchering,Obersöchering,no,,,,,,,,,,,,,,,
DE21N,09190138,Pähl,Pähl,no,,,,,,,,,,,,,,,
DE21N,09190139,"Peißenberg, M","Peißenberg, M",no,,,,,,,,,,,,,,,
DE21N,09190140,"Peiting, M","Peiting, M",no,,,,,,,,,,,,,,,
DE21N,09190141,"Penzberg, St","Penzberg, St",no,,,,,,,,,,,,,,,
DE21N,09190142,Polling,Polling,no,,,,,,,,,,,,,,,
DE21N,09190143,Prem,Prem,no,,,,,,,,,,,,,,,
DE21N,09190144,Raisting,Raisting,no,,,,,,,,,,,,,,,
DE21N,09190145,Rottenbuch,Rottenbuch,no,,,,,,,,,,,,,,,
DE21N,09190148,"Schongau, St","Schongau, St",no,,,,,,,,,,,,,,,
DE21N,09190149,Schwabbruck,Schwabbruck,no,,,,,,,,,,,,,,,
DE21N,09190151,Schwabsoien,Schwabsoien,no,,,,,,,,,,,,,,,
DE21N,09190152,Seeshaupt,Seeshaupt,no,,,,,,,,,,,,,,,
DE21N,09190153,Sindelsdorf,Sindelsdorf,no,,,,,,,,,,,,,,,
DE21N,09190154,Steingaden,Steingaden,no,,,,,,,,,,,,,,,
DE21N,09190157,"Weilheim i.OB, St","Weilheim i.OB, St",no,,,,,,,,,,,,,,,
DE21N,09190158,Wessobrunn,Wessobrunn,no,,,,,,,,,,,,,,,
DE21N,09190159,Wielenbach,Wielenbach,no,,,,,,,,,,,,,,,
DE21N,09190160,Wildsteig,Wildsteig,no,,,,,,,,,,,,,,,
DE221,09261000,Landshut,Landshut,no,,,,,,,,,,,,,,,
DE222,09262000,Passau,Passau,no,,,,,,,,,,,,,,,
DE223,09263000,Straubing,Straubing,no,,,,,,,,,,,,,,,
DE224,09271111,Aholming,Aholming,no,,,,,,,,,,,,,,,
DE224,09271113,Auerbach,Auerbach,no,,,,,,,,,,,,,,,
DE224,09271114,Außernzell,Außernzell,no,,,,,,,,,,,,,,,
DE224,09271116,Bernried,Bernried,no,,,,,,,,,,,,,,,
DE224,09271118,Buchhofen,Buchhofen,no,,,,,,,,,,,,,,,
DE224,09271119,"Deggendorf, GKSt","Deggendorf, GKSt",no,,,,,,,,,,,,,,,
DE224,09271122,Grafling,Grafling,no,,,,,,,,,,,,,,,
DE224,09271123,Grattersdorf,Grattersdorf,no,,,,,,,,,,,,,,,
DE224,09271125,"Hengersberg, M","Hengersberg, M",no,,,,,,,,,,,,,,,
DE224,09271126,Hunding,Hunding,no,,,,,,,,,,,,,,,
DE224,09271127,Iggensbach,Iggensbach,no,,,,,,,,,,,,,,,
DE224,09271128,Künzing,Künzing,no,,,,,,,,,,,,,,,
DE224,09271130,Lalling,Lalling,no,,,,,,,,,,,,,,,
DE224,09271132,"Metten, M","Metten, M",no,,,,,,,,,,,,,,,
DE224,09271135,Moos,Moos,no,,,,,,,,,,,,,,,
DE224,09271138,Niederalteich,Niederalteich,no,,,,,,,,,,,,,,,
DE224,09271139,Oberpöring,Oberpöring,no,,,,,,,,,,,,,,,
DE224,09271140,Offenberg,Offenberg,no,,,,,,,,,,,,,,,
DE224,09271141,"Osterhofen, St","Osterhofen, St",no,,,,,,,,,,,,,,,
DE224,09271143,Otzing,Otzing,no,,,,,,,,,,,,,,,
DE224,09271146,"Plattling, St","Plattling, St",no,,,,,,,,,,,,,,,
DE224,09271148,Schaufling,Schaufling,no,,,,,,,,,,,,,,,
DE224,09271149,"Schöllnach, M","Schöllnach, M",no,,,,,,,,,,,,,,,
DE224,09271151,Stephansposching,Stephansposching,no,,,,,,,,,,,,,,,
DE224,09271152,Wallerfing,Wallerfing,no,,,,,,,,,,,,,,,
DE224,09271153,"Winzer, M","Winzer, M",no,,,,,,,,,,,,,,,
DE225,09272116,Eppenschlag,Eppenschlag,no,,,,,,,,,,,,,,,
DE225,09272118,"Freyung, St","Freyung, St",no,,,,,,,,,,,,,,,
DE225,09272119,Fürsteneck,Fürsteneck,no,,,,,,,,,,,,,,,
DE225,09272120,"Grafenau, St","Grafenau, St",no,,,,,,,,,,,,,,,
DE225,09272121,Grainet,Grainet,no,,,,,,,,,,,,,,,
DE225,09272122,Haidmühle,Haidmühle,no,,,,,,,,,,,,,,,
DE225,09272126,Hinterschmiding,Hinterschmiding,no,,,,,,,,,,,,,,,
DE225,09272127,Hohenau,Hohenau,no,,,,,,,,,,,,,,,
DE225,09272128,Innernzell,Innernzell,no,,,,,,,,,,,,,,,
DE225,09272129,Jandelsbrunn,Jandelsbrunn,no,,,,,,,,,,,,,,,
DE225,09272134,Mauth,Mauth,no,,,,,,,,,,,,,,,
DE225,09272136,Neureichenau,Neureichenau,no,,,,,,,,,,,,,,,
DE225,09272138,"Perlesreut, M","Perlesreut, M",no,,,,,,,,,,,,,,,
DE225,09272139,Philippsreut,Philippsreut,no,,,,,,,,,,,,,,,
DE225,09272140,Ringelai,Ringelai,no,,,,,,,,,,,,,,,
DE225,09272141,"Röhrnbach, M","Röhrnbach, M",no,,,,,,,,,,,,,,,
DE225,09272142,Saldenburg,Saldenburg,no,,,,,,,,,,,,,,,
DE225,09272143,Sankt Oswald-Riedlhütte,Sankt Oswald-Riedlhütte,no,,,,,,,,,,,,,,,
DE225,09272145,Schöfweg,Schöfweg,no,,,,,,,,,,,,,,,
DE225,09272146,Neuschönau,Neuschönau,no,,,,,,,,,,,,,,,
DE225,09272147,"Schönberg, M","Schönberg, M",no,,,,,,,,,,,,,,,
DE225,09272149,Spiegelau,Spiegelau,no,,,,,,,,,,,,,,,
DE225,09272150,Thurmansbang,Thurmansbang,no,,,,,,,,,,,,,,,
DE225,09272151,"Waldkirchen, St","Waldkirchen, St",no,,,,,,,,,,,,,,,
DE225,09272152,Zenting,Zenting,no,,,,,,,,,,,,,,,
DE225,09272444,Gdefr. Geb. (Lkr Freyung-Grafenau),Gdefr. Geb. (Lkr Freyung-Grafenau),no,,,,,,,,,,,,,,,
DE226,09273111,"Abensberg, St","Abensberg, St",no,,,,,,,,,,,,,,,
DE226,09273113,Aiglsbach,Aiglsbach,no,,,,,,,,,,,,,,,
DE226,09273115,Attenhofen,Attenhofen,no,,,,,,,,,,,,,,,
DE226,09273116,"Bad Abbach, M","Bad Abbach, M",no,,,,,,,,,,,,,,,
DE226,09273119,Biburg,Biburg,no,,,,,,,,,,,,,,,
DE226,09273121,"Essing, M","Essing, M",no,,,,,,,,,,,,,,,
DE226,09273125,Hausen,Hausen,no,,,,,,,,,,,,,,,
DE226,09273127,Herrngiersdorf,Herrngiersdorf,no,,,,,,,,,,,,,,,
DE226,09273133,Ihrlerstein,Ihrlerstein,no,,,,,,,,,,,,,,,
DE226,09273137,"Kelheim, St","Kelheim, St",no,,,,,,,,,,,,,,,
DE226,09273139,Kirchdorf,Kirchdorf,no,,,,,,,,,,,,,,,
DE226,09273141,"Langquaid, M","Langquaid, M",no,,,,,,,,,,,,,,,
DE226,09273147,"Mainburg, St","Mainburg, St",no,,,,,,,,,,,,,,,
DE226,09273152,"Neustadt a.d.Donau, St","Neustadt a.d.Donau, St",no,,,,,,,,,,,,,,,
DE226,09273159,"Painten, M","Painten, M",no,,,,,,,,,,,,,,,
DE226,09273163,Elsendorf,Elsendorf,no,,,,,,,,,,,,,,,
DE226,09273164,"Riedenburg, St","Riedenburg, St",no,,,,,,,,,,,,,,,
DE226,09273165,"Rohr i.NB, M","Rohr i.NB, M",no,,,,,,,,,,,,,,,
DE226,09273166,Saal a.d.Donau,Saal a.d.Donau,no,,,,,,,,,,,,,,,
DE226,09273172,"Siegenburg, M","Siegenburg, M",no,,,,,,,,,,,,,,,
DE226,09273175,Teugn,Teugn,no,,,,,,,,,,,,,,,
DE226,09273177,Train,Train,no,,,,,,,,,,,,,,,
DE226,09273178,Volkenschwand,Volkenschwand,no,,,,,,,,,,,,,,,
DE226,09273181,Wildenberg,Wildenberg,no,,,,,,,,,,,,,,,
DE226,09273444,Gdefr. Geb. (Lkr Kelheim),Gdefr. Geb. (Lkr Kelheim),no,,,,,,,,,,,,,,,
DE227,09274111,Adlkofen,Adlkofen,no,,,,,,,,,,,,,,,
DE227,09274112,Aham,Aham,no,,,,,,,,,,,,,,,
DE227,09274113,"Altdorf, M","Altdorf, M",no,,,,,,,,,,,,,,,
DE227,09274114,Altfraunhofen,Altfraunhofen,no,,,,,,,,,,,,,,,
DE227,09274118,Baierbach,Baierbach,no,,,,,,,,,,,,,,,
DE227,09274119,Bayerbach b.Ergoldsbach,Bayerbach b.Ergoldsbach,no,,,,,,,,,,,,,,,
DE227,09274120,Bodenkirchen,Bodenkirchen,no,,,,,,,,,,,,,,,
DE227,09274121,Buch a.Erlbach,Buch a.Erlbach,no,,,,,,,,,,,,,,,
DE227,09274124,Eching,Eching,no,,,,,,,,,,,,,,,
DE227,09274126,"Ergolding, M","Ergolding, M",no,,,,,,,,,,,,,,,
DE227,09274127,"Ergoldsbach, M","Ergoldsbach, M",no,,,,,,,,,,,,,,,
DE227,09274128,"Essenbach, M","Essenbach, M",no,,,,,,,,,,,,,,,
DE227,09274132,Furth,Furth,no,,,,,,,,,,,,,,,
DE227,09274134,"Geisenhausen, M","Geisenhausen, M",no,,,,,,,,,,,,,,,
DE227,09274135,Gerzen,Gerzen,no,,,,,,,,,,,,,,,
DE227,09274141,Hohenthann,Hohenthann,no,,,,,,,,,,,,,,,
DE227,09274145,Kröning,Kröning,no,,,,,,,,,,,,,,,
DE227,09274146,Kumhausen,Kumhausen,no,,,,,,,,,,,,,,,
DE227,09274153,Neufahrn i.NB,Neufahrn i.NB,no,,,,,,,,,,,,,,,
DE227,09274154,Neufraunhofen,Neufraunhofen,no,,,,,,,,,,,,,,,
DE227,09274156,Niederaichbach,Niederaichbach,no,,,,,,,,,,,,,,,
DE227,09274165,Obersüßbach,Obersüßbach,no,,,,,,,,,,,,,,,
DE227,09274172,"Pfeffenhausen, M","Pfeffenhausen, M",no,,,,,,,,,,,,,,,
DE227,09274174,Postau,Postau,no,,,,,,,,,,,,,,,
DE227,09274176,"Rottenburg a.d.Laaber, St","Rottenburg a.d.Laaber, St",no,,,,,,,,,,,,,,,
DE227,09274179,Schalkham,Schalkham,no,,,,,,,,,,,,,,,
DE227,09274182,Tiefenbach,Tiefenbach,no,,,,,,,,,,,,,,,
DE227,09274183,"Velden, M","Velden, M",no,,,,,,,,,,,,,,,
DE227,09274184,"Vilsbiburg, St","Vilsbiburg, St",no,,,,,,,,,,,,,,,
DE227,09274185,Vilsheim,Vilsheim,no,,,,,,,,,,,,,,,
DE227,09274187,Weihmichl,Weihmichl,no,,,,,,,,,,,,,,,
DE227,09274188,Weng,Weng,no,,,,,,,,,,,,,,,
DE227,09274191,Wörth a.d.Isar,Wörth a.d.Isar,no,,,,,,,,,,,,,,,
DE227,09274193,Wurmsham,Wurmsham,no,,,,,,,,,,,,,,,
DE227,09274194,Bruckberg,Bruckberg,no,,,,,,,,,,,,,,,
DE228,09275111,Aicha vorm Wald,Aicha vorm Wald,no,,,,,,,,,,,,,,,
DE228,09275112,"Aidenbach, M","Aidenbach, M",no,,,,,,,,,,,,,,,
DE228,09275114,Aldersbach,Aldersbach,no,,,,,,,,,,,,,,,
DE228,09275116,Bad Füssing,Bad Füssing,no,,,,,,,,,,,,,,,
DE228,09275117,Beutelsbach,Beutelsbach,no,,,,,,,,,,,,,,,
DE228,09275118,Breitenberg,Breitenberg,no,,,,,,,,,,,,,,,
DE228,09275119,Büchlberg,Büchlberg,no,,,,,,,,,,,,,,,
DE228,09275120,"Eging a.See, M","Eging a.See, M",no,,,,,,,,,,,,,,,
DE228,09275121,Fürstenstein,Fürstenstein,no,,,,,,,,,,,,,,,
DE228,09275122,"Fürstenzell, M","Fürstenzell, M",no,,,,,,,,,,,,,,,
DE228,09275124,"Bad Griesbach i.Rottal, St","Bad Griesbach i.Rottal, St",no,,,,,,,,,,,,,,,
DE228,09275125,Haarbach,Haarbach,no,,,,,,,,,,,,,,,
DE228,09275126,"Hauzenberg, St","Hauzenberg, St",no,,,,,,,,,,,,,,,
DE228,09275127,"Hofkirchen, M","Hofkirchen, M",no,,,,,,,,,,,,,,,
DE228,09275128,"Hutthurm, M","Hutthurm, M",no,,,,,,,,,,,,,,,
DE228,09275130,Kirchham,Kirchham,no,,,,,,,,,,,,,,,
DE228,09275131,"Kößlarn, M","Kößlarn, M",no,,,,,,,,,,,,,,,
DE228,09275132,Malching,Malching,no,,,,,,,,,,,,,,,
DE228,09275133,Neuburg a.Inn,Neuburg a.Inn,no,,,,,,,,,,,,,,,
DE228,09275134,Neuhaus a.Inn,Neuhaus a.Inn,no,,,,,,,,,,,,,,,
DE228,09275135,Neukirchen vorm Wald,Neukirchen vorm Wald,no,,,,,,,,,,,,,,,
DE228,09275137,"Obernzell, M","Obernzell, M",no,,,,,,,,,,,,,,,
DE228,09275138,"Ortenburg, M","Ortenburg, M",no,,,,,,,,,,,,,,,
DE228,09275141,"Pocking, St","Pocking, St",no,,,,,,,,,,,,,,,
DE228,09275143,"Rotthalmünster, M","Rotthalmünster, M",no,,,,,,,,,,,,,,,
DE228,09275144,Ruderting,Ruderting,no,,,,,,,,,,,,,,,
DE228,09275145,"Ruhstorf a.d.Rott, M","Ruhstorf a.d.Rott, M",no,,,,,,,,,,,,,,,
DE228,09275146,Salzweg,Salzweg,no,,,,,,,,,,,,,,,
DE228,09275148,Sonnen,Sonnen,no,,,,,,,,,,,,,,,
DE228,09275149,Tettenweis,Tettenweis,no,,,,,,,,,,,,,,,
DE228,09275150,Thyrnau,Thyrnau,no,,,,,,,,,,,,,,,
DE228,09275151,Tiefenbach,Tiefenbach,no,,,,,,,,,,,,,,,
DE228,09275152,"Tittling, M","Tittling, M",no,,,,,,,,,,,,,,,
DE228,09275153,"Untergriesbach, M","Untergriesbach, M",no,,,,,,,,,,,,,,,
DE228,09275154,"Vilshofen an der Donau, St","Vilshofen an der Donau, St",no,,,,,,,,,,,,,,,
DE228,09275156,"Wegscheid, M","Wegscheid, M",no,,,,,,,,,,,,,,,
DE228,09275159,"Windorf, M","Windorf, M",no,,,,,,,,,,,,,,,
DE228,09275160,Witzmannsberg,Witzmannsberg,no,,,,,,,,,,,,,,,
DE229,09276111,Achslach,Achslach,no,,,,,,,,,,,,,,,
DE229,09276113,Arnbruck,Arnbruck,no,,,,,,,,,,,,,,,
DE229,09276115,Bayerisch Eisenstein,Bayerisch Eisenstein,no,,,,,,,,,,,,,,,
DE229,09276116,Bischofsmais,Bischofsmais,no,,,,,,,,,,,,,,,
DE229,09276117,"Bodenmais, M","Bodenmais, M",no,,,,,,,,,,,,,,,
DE229,09276118,Böbrach,Böbrach,no,,,,,,,,,,,,,,,
DE229,09276120,Drachselsried,Drachselsried,no,,,,,,,,,,,,,,,
DE229,09276121,Frauenau,Frauenau,no,,,,,,,,,,,,,,,
DE229,09276122,Geiersthal,Geiersthal,no,,,,,,,,,,,,,,,
DE229,09276123,Gotteszell,Gotteszell,no,,,,,,,,,,,,,,,
DE229,09276126,Kirchberg i.Wald,Kirchberg i.Wald,no,,,,,,,,,,,,,,,
DE229,09276127,Kirchdorf i.Wald,Kirchdorf i.Wald,no,,,,,,,,,,,,,,,
DE229,09276128,Kollnburg,Kollnburg,no,,,,,,,,,,,,,,,
DE229,09276129,Langdorf,Langdorf,no,,,,,,,,,,,,,,,
DE229,09276130,Lindberg,Lindberg,no,,,,,,,,,,,,,,,
DE229,09276134,Patersdorf,Patersdorf,no,,,,,,,,,,,,,,,
DE229,09276135,Prackenbach,Prackenbach,no,,,,,,,,,,,,,,,
DE229,09276138,"Regen, St","Regen, St",no,,,,,,,,,,,,,,,
DE229,09276139,Rinchnach,Rinchnach,no,,,,,,,,,,,,,,,
DE229,09276142,"Ruhmannsfelden, M","Ruhmannsfelden, M",no,,,,,,,,,,,,,,,
DE229,09276143,"Teisnach, M","Teisnach, M",no,,,,,,,,,,,,,,,
DE229,09276144,"Viechtach, St","Viechtach, St",no,,,,,,,,,,,,,,,
DE229,09276146,Zachenberg,Zachenberg,no,,,,,,,,,,,,,,,
DE229,09276148,"Zwiesel, St","Zwiesel, St",no,,,,,,,,,,,,,,,
DE22A,09277111,"Arnstorf, M","Arnstorf, M",no,,,,,,,,,,,,,,,
DE22A,09277112,Bayerbach,Bayerbach,no,,,,,,,,,,,,,,,
DE22A,09277113,"Bad Birnbach, M","Bad Birnbach, M",no,,,,,,,,,,,,,,,
DE22A,09277114,Dietersburg,Dietersburg,no,,,,,,,,,,,,,,,
DE22A,09277116,"Eggenfelden, St","Eggenfelden, St",no,,,,,,,,,,,,,,,
DE22A,09277117,Egglham,Egglham,no,,,,,,,,,,,,,,,
DE22A,09277118,Ering,Ering,no,,,,,,,,,,,,,,,
DE22A,09277119,Falkenberg,Falkenberg,no,,,,,,,,,,,,,,,
DE22A,09277121,"Gangkofen, M","Gangkofen, M",no,,,,,,,,,,,,,,,
DE22A,09277122,Geratskirchen,Geratskirchen,no,,,,,,,,,,,,,,,
DE22A,09277124,Hebertsfelden,Hebertsfelden,no,,,,,,,,,,,,,,,
DE22A,09277126,Johanniskirchen,Johanniskirchen,no,,,,,,,,,,,,,,,
DE22A,09277127,Julbach,Julbach,no,,,,,,,,,,,,,,,
DE22A,09277128,Kirchdorf a.Inn,Kirchdorf a.Inn,no,,,,,,,,,,,,,,,
DE22A,09277131,Malgersdorf,Malgersdorf,no,,,,,,,,,,,,,,,
DE22A,09277133,"Massing, M","Massing, M",no,,,,,,,,,,,,,,,
DE22A,09277134,Mitterskirchen,Mitterskirchen,no,,,,,,,,,,,,,,,
DE22A,09277138,"Pfarrkirchen, St","Pfarrkirchen, St",no,,,,,,,,,,,,,,,
DE22A,09277139,Postmünster,Postmünster,no,,,,,,,,,,,,,,,
DE22A,09277140,Reut,Reut,no,,,,,,,,,,,,,,,
DE22A,09277141,Rimbach,Rimbach,no,,,,,,,,,,,,,,,
DE22A,09277142,Roßbach,Roßbach,no,,,,,,,,,,,,,,,
DE22A,09277144,Schönau,Schönau,no,,,,,,,,,,,,,,,
DE22A,09277145,"Simbach a.Inn, St","Simbach a.Inn, St",no,,,,,,,,,,,,,,,
